generation,rank_1,rank_2,swapAccepted
32375000,1,4,1
32376000,1,3,1
32377000,2,3,1
32378000,3,4,1
32379000,3,4,1
32380000,1,3,1
32381000,2,4,0
32382000,3,4,1
32383000,1,4,1
32384000,1,2,1
32385000,1,2,1
32386000,1,3,1
32387000,1,3,0
32388000,1,3,1
32389000,1,3,1
32390000,1,3,1
32391000,2,4,1
32392000,1,2,1
32393000,1,4,1
32394000,2,3,1
32395000,3,4,1
32396000,3,4,1
32397000,2,3,1
32398000,1,2,1
32399000,1,4,1
32400000,1,3,1
32401000,1,4,1
32402000,1,4,1
32403000,1,3,1
32404000,3,4,1
32405000,1,4,1
32406000,2,3,0
32407000,1,2,1
32408000,1,2,1
32409000,2,3,1
32410000,1,2,1
32411000,2,4,1
32412000,2,3,1
32413000,2,4,1
32414000,2,3,1
32415000,1,4,1
32416000,2,3,1
32417000,2,4,1
32418000,2,4,1
32419000,3,4,1
32420000,1,4,1
32421000,3,4,1
32422000,1,2,1
32423000,1,2,1
32424000,1,4,1
32425000,1,2,1
32426000,1,4,1
32427000,2,4,0
32428000,1,2,1
32429000,1,3,1
32430000,2,4,0
32431000,1,2,1
32432000,1,4,1
32433000,1,3,1
32434000,2,4,1
32435000,2,3,1
32436000,3,4,1
32437000,1,3,1
32438000,1,4,0
32439000,2,4,1
32440000,1,4,1
32441000,3,4,1
32442000,1,3,1
32443000,1,2,1
32444000,2,4,1
32445000,2,4,1
32446000,1,2,1
32447000,2,4,1
32448000,2,3,1
32449000,2,4,1
32450000,2,4,1
32451000,2,3,1
32452000,2,4,1
32453000,3,4,1
32454000,1,4,1
32455000,2,3,1
32456000,3,4,1
32457000,2,3,1
32458000,1,3,1
32459000,2,3,1
32460000,1,3,0
32461000,2,3,1
32462000,2,3,1
32463000,1,4,1
32464000,1,3,1
32465000,3,4,1
32466000,1,3,1
32467000,1,2,1
32468000,1,4,1
32469000,1,3,1
32470000,2,4,1
32471000,1,4,1
32472000,1,2,1
32473000,2,4,1
32474000,2,4,1
32475000,1,2,1
32476000,1,4,1
32477000,1,2,1
32478000,1,2,1
32479000,3,4,1
32480000,3,4,1
32481000,2,3,1
32482000,3,4,1
32483000,1,3,0
32484000,2,3,1
32485000,2,3,1
32486000,1,3,0
32487000,1,2,1
32488000,3,4,1
32489000,3,4,1
32490000,3,4,1
32491000,1,4,0
32492000,1,2,1
32493000,1,3,1
32494000,1,3,1
32495000,1,2,1
32496000,3,4,1
32497000,3,4,1
32498000,2,3,0
32499000,1,2,1
32500000,2,3,1
32501000,1,4,0
32502000,2,3,1
32503000,2,3,1
32504000,2,3,0
32505000,2,4,0
32506000,2,4,0
32507000,1,2,1
32508000,2,3,1
32509000,1,3,1
32510000,1,4,0
32511000,3,4,1
32512000,2,3,1
32513000,3,4,1
32514000,1,3,0
32515000,1,2,1
32516000,1,4,1
32517000,1,4,1
32518000,3,4,1
32519000,2,4,1
32520000,3,4,1
32521000,1,3,1
32522000,3,4,1
32523000,3,4,1
32524000,1,4,1
32525000,2,3,1
32526000,3,4,1
32527000,1,4,1
32528000,2,3,1
32529000,1,3,1
32530000,3,4,1
32531000,2,3,1
32532000,1,2,0
32533000,2,4,0
32534000,2,4,1
32535000,3,4,1
32536000,2,4,1
32537000,1,3,1
32538000,2,4,0
32539000,1,3,1
32540000,2,4,1
32541000,1,4,1
32542000,2,4,1
32543000,1,2,1
32544000,1,2,1
32545000,2,4,1
32546000,1,4,1
32547000,1,2,1
32548000,2,3,1
32549000,2,3,1
32550000,2,4,1
32551000,2,4,1
32552000,1,2,1
32553000,2,4,1
32554000,2,3,1
32555000,1,4,1
32556000,1,4,0
32557000,2,4,1
32558000,2,3,1
32559000,1,2,1
32560000,2,3,1
32561000,1,4,1
32562000,3,4,1
32563000,1,3,1
32564000,2,3,0
32565000,2,4,1
32566000,1,2,1
32567000,2,3,1
32568000,1,2,1
32569000,3,4,1
32570000,2,3,1
32571000,1,2,1
32572000,2,3,1
32573000,1,2,1
32574000,3,4,1
32575000,2,3,1
32576000,1,3,1
32577000,1,2,1
32578000,2,3,0
32579000,1,2,1
32580000,2,4,1
32581000,3,4,1
32582000,2,3,1
32583000,3,4,1
32584000,2,4,1
32585000,2,4,1
32586000,1,2,1
32587000,1,3,1
32588000,2,4,1
32589000,1,2,1
32590000,1,3,1
32591000,2,4,1
32592000,1,2,1
32593000,2,4,1
32594000,1,2,1
32595000,1,3,1
32596000,2,4,1
32597000,1,3,1
32598000,1,4,1
32599000,3,4,0
32600000,1,4,1
32601000,3,4,1
32602000,3,4,1
32603000,1,2,1
32604000,1,2,1
32605000,2,3,1
32606000,3,4,1
32607000,1,3,1
32608000,1,3,1
32609000,2,3,0
32610000,3,4,1
32611000,2,4,1
32612000,1,2,1
32613000,2,3,1
32614000,2,3,1
32615000,1,4,0
32616000,2,4,1
32617000,3,4,1
32618000,2,3,1
32619000,2,4,1
32620000,2,4,1
32621000,2,3,1
32622000,2,3,1
32623000,1,2,1
32624000,2,4,1
32625000,1,3,1
32626000,1,2,1
32627000,1,3,1
32628000,2,3,1
32629000,1,4,1
32630000,1,2,1
32631000,3,4,1
32632000,1,4,1
32633000,3,4,1
32634000,2,3,1
32635000,1,4,1
32636000,1,4,1
32637000,1,3,1
32638000,2,4,1
32639000,2,3,0
32640000,1,3,1
32641000,1,4,1
32642000,3,4,1
32643000,2,3,1
32644000,2,4,1
32645000,1,2,1
32646000,3,4,1
32647000,1,2,1
32648000,1,3,1
32649000,2,4,1
32650000,2,3,0
32651000,2,4,1
32652000,1,2,1
32653000,2,3,0
32654000,3,4,1
32655000,1,2,0
32656000,2,4,1
32657000,2,4,1
32658000,1,4,1
32659000,2,3,1
32660000,2,3,1
32661000,1,4,0
32662000,2,3,1
32663000,2,3,1
32664000,1,4,1
32665000,1,2,1
32666000,2,4,1
32667000,2,4,1
32668000,3,4,1
32669000,1,3,0
32670000,2,3,1
32671000,2,3,1
32672000,1,2,1
32673000,1,3,1
32674000,2,3,1
32675000,3,4,1
32676000,1,2,1
32677000,1,3,1
32678000,1,3,1
32679000,3,4,1
32680000,2,4,1
32681000,2,4,1
32682000,1,4,1
32683000,3,4,1
32684000,2,3,1
32685000,1,2,0
32686000,2,3,0
32687000,3,4,1
32688000,1,3,1
32689000,3,4,1
32690000,1,4,1
32691000,1,2,1
32692000,1,2,1
32693000,1,2,0
32694000,2,4,1
32695000,2,3,1
32696000,2,4,0
32697000,1,2,1
32698000,2,4,1
32699000,2,3,1
32700000,1,2,1
32701000,1,2,1
32702000,1,3,1
32703000,1,4,1
32704000,2,3,0
32705000,2,4,1
32706000,2,4,1
32707000,2,3,1
32708000,2,3,1
32709000,1,4,0
32710000,1,2,1
32711000,2,3,1
32712000,3,4,1
32713000,1,4,1
32714000,2,3,1
32715000,1,2,1
32716000,1,4,1
32717000,2,4,0
32718000,1,4,1
32719000,1,4,1
32720000,1,3,0
32721000,2,4,1
32722000,2,4,1
32723000,2,3,1
32724000,1,3,1
32725000,1,4,1
32726000,1,3,1
32727000,2,4,1
32728000,1,2,1
32729000,1,2,1
32730000,1,3,1
32731000,1,2,0
32732000,3,4,1
32733000,2,4,1
32734000,1,3,1
32735000,1,3,1
32736000,1,2,1
32737000,1,2,1
32738000,2,3,1
32739000,3,4,1
32740000,3,4,1
32741000,2,4,1
32742000,1,4,0
32743000,2,3,1
32744000,2,4,1
32745000,2,4,0
32746000,2,3,1
32747000,1,2,1
32748000,1,4,1
32749000,1,3,1
32750000,1,4,1
32751000,1,3,1
32752000,2,4,1
32753000,2,3,1
32754000,2,4,0
32755000,1,4,1
32756000,1,2,1
32757000,1,3,1
32758000,1,3,0
32759000,1,4,1
32760000,2,4,1
32761000,1,4,1
32762000,3,4,1
32763000,2,3,1
32764000,2,4,1
32765000,2,3,1
32766000,1,3,1
32767000,1,2,1
32768000,2,4,1
32769000,2,3,1
32770000,1,2,1
32771000,1,3,1
32772000,2,3,1
32773000,1,3,1
32774000,2,4,1
32775000,2,4,1
32776000,3,4,1
32777000,1,4,0
32778000,2,4,1
32779000,1,4,0
32780000,3,4,0
32781000,2,3,1
32782000,2,3,1
32783000,1,3,1
32784000,1,4,1
32785000,2,3,1
32786000,3,4,1
32787000,3,4,1
32788000,3,4,1
32789000,2,4,1
32790000,1,4,0
32791000,2,3,1
32792000,2,3,1
32793000,3,4,1
32794000,3,4,1
32795000,1,3,1
32796000,2,4,1
32797000,1,4,0
32798000,3,4,1
32799000,2,3,1
32800000,3,4,1
32801000,1,4,1
32802000,2,3,1
32803000,1,2,1
32804000,3,4,1
32805000,1,4,1
32806000,3,4,1
32807000,2,3,1
32808000,1,4,1
32809000,3,4,1
32810000,1,3,1
32811000,2,3,1
32812000,1,4,1
32813000,1,4,0
32814000,1,2,1
32815000,2,4,1
32816000,3,4,1
32817000,2,3,1
32818000,1,4,1
32819000,2,4,1
32820000,1,3,1
32821000,2,4,1
32822000,1,2,1
32823000,1,3,1
32824000,3,4,1
32825000,1,3,0
32826000,1,4,1
32827000,1,2,1
32828000,1,2,1
32829000,1,4,0
32830000,1,3,1
32831000,1,3,1
32832000,1,4,1
32833000,3,4,1
32834000,2,4,1
32835000,1,4,1
32836000,1,3,1
32837000,2,4,1
32838000,3,4,1
32839000,2,4,1
32840000,3,4,1
32841000,1,4,1
32842000,1,3,1
32843000,2,4,1
32844000,2,3,1
32845000,2,3,1
32846000,1,4,1
32847000,3,4,1
32848000,1,4,1
32849000,3,4,1
32850000,2,4,1
32851000,3,4,1
32852000,1,3,1
32853000,3,4,1
32854000,1,2,1
32855000,2,3,1
32856000,1,2,1
32857000,2,3,1
32858000,1,4,1
32859000,1,2,1
32860000,2,3,1
32861000,1,4,1
32862000,2,4,1
32863000,1,3,0
32864000,1,4,1
32865000,1,4,1
32866000,2,4,1
32867000,2,4,1
32868000,1,2,1
32869000,2,3,1
32870000,3,4,1
32871000,3,4,1
32872000,3,4,1
32873000,1,4,0
32874000,1,4,1
32875000,1,3,1
32876000,1,2,1
32877000,2,3,1
32878000,1,2,1
32879000,1,2,1
32880000,2,3,1
32881000,2,4,1
32882000,1,3,1
32883000,1,3,1
32884000,1,4,1
32885000,1,3,1
32886000,1,2,1
32887000,1,4,1
32888000,2,3,1
32889000,3,4,1
32890000,1,3,1
32891000,1,4,1
32892000,1,4,1
32893000,3,4,1
32894000,2,3,1
32895000,2,3,1
32896000,1,4,0
32897000,1,3,0
32898000,3,4,0
32899000,1,2,1
32900000,1,2,1
32901000,3,4,1
32902000,2,3,1
32903000,2,4,0
32904000,1,4,1
32905000,2,4,1
32906000,3,4,1
32907000,1,2,1
32908000,1,2,1
32909000,1,4,1
32910000,2,4,1
32911000,2,3,1
32912000,2,3,1
32913000,1,2,1
32914000,3,4,0
32915000,1,4,1
32916000,2,3,1
32917000,1,4,1
32918000,2,4,1
32919000,1,2,1
32920000,2,4,1
32921000,3,4,0
32922000,1,4,1
32923000,1,2,1
32924000,2,3,1
32925000,1,3,1
32926000,3,4,1
32927000,1,4,1
32928000,1,2,1
32929000,1,2,1
32930000,1,3,1
32931000,1,4,1
32932000,2,4,1
32933000,2,3,1
32934000,2,4,1
32935000,2,4,0
32936000,1,2,1
32937000,1,3,1
32938000,2,4,1
32939000,1,2,1
32940000,1,2,1
32941000,1,3,0
32942000,1,4,1
32943000,1,4,0
32944000,1,3,1
32945000,1,3,1
32946000,1,2,1
32947000,2,4,1
32948000,1,2,1
32949000,1,2,1
32950000,2,4,0
32951000,1,2,1
32952000,2,3,1
32953000,1,3,1
32954000,1,4,1
32955000,3,4,1
32956000,1,2,1
32957000,1,4,1
32958000,2,4,1
32959000,3,4,1
32960000,1,4,1
32961000,1,2,1
32962000,2,3,1
32963000,2,3,1
32964000,1,2,1
32965000,1,3,1
32966000,2,3,1
32967000,1,4,1
32968000,1,4,1
32969000,1,2,1
32970000,1,3,1
32971000,2,4,0
32972000,2,3,0
32973000,1,3,1
32974000,1,2,1
32975000,1,2,0
32976000,1,4,0
32977000,2,3,1
32978000,2,4,1
32979000,3,4,1
32980000,2,4,0
32981000,3,4,1
32982000,2,4,1
32983000,3,4,1
32984000,3,4,1
32985000,3,4,1
32986000,1,2,1
32987000,2,4,1
32988000,1,4,0
32989000,2,4,1
32990000,1,4,1
32991000,1,3,1
32992000,2,4,1
32993000,3,4,1
32994000,1,4,1
32995000,1,2,1
32996000,2,4,0
32997000,1,2,1
32998000,1,3,1
32999000,1,4,1
33000000,2,3,1
33001000,2,4,1
33002000,3,4,1
33003000,2,4,1
33004000,1,2,1
33005000,3,4,1
33006000,2,3,1
33007000,2,4,1
33008000,2,3,1
33009000,1,3,1
33010000,1,2,0
33011000,1,2,1
33012000,1,2,1
33013000,1,3,1
33014000,1,4,1
33015000,1,4,1
33016000,1,3,1
33017000,1,3,1
33018000,1,4,1
33019000,3,4,1
33020000,1,4,1
33021000,3,4,1
33022000,1,3,1
33023000,2,3,1
33024000,2,3,1
33025000,1,4,1
33026000,2,4,0
33027000,2,3,1
33028000,1,3,1
33029000,1,3,1
33030000,2,4,1
33031000,1,3,1
33032000,2,4,1
33033000,1,3,1
33034000,2,4,1
33035000,2,4,1
33036000,1,4,1
33037000,1,3,0
33038000,1,3,1
33039000,2,3,1
33040000,1,2,1
33041000,1,3,0
33042000,2,3,1
33043000,3,4,1
33044000,3,4,1
33045000,2,4,1
33046000,1,3,1
33047000,2,4,1
33048000,1,3,1
33049000,2,4,1
33050000,1,3,1
33051000,2,4,0
33052000,2,4,1
33053000,1,3,1
33054000,1,4,1
33055000,1,4,1
33056000,1,2,1
33057000,2,4,1
33058000,2,3,1
33059000,3,4,1
33060000,3,4,1
33061000,1,2,1
33062000,3,4,1
33063000,2,3,1
33064000,2,4,1
33065000,2,4,1
33066000,2,3,1
33067000,2,3,1
33068000,2,3,1
33069000,2,4,1
33070000,1,2,0
33071000,1,4,0
33072000,1,3,1
33073000,1,2,1
33074000,1,3,1
33075000,1,2,1
33076000,3,4,1
33077000,1,2,1
33078000,2,3,1
33079000,3,4,1
33080000,3,4,0
33081000,2,3,1
33082000,2,3,0
33083000,2,3,1
33084000,2,3,1
33085000,2,4,1
33086000,3,4,1
33087000,3,4,1
33088000,2,3,1
33089000,2,4,1
33090000,2,3,1
33091000,1,2,1
33092000,1,3,0
33093000,2,4,1
33094000,2,4,1
33095000,2,4,1
33096000,1,2,1
33097000,1,2,1
33098000,2,4,1
33099000,3,4,1
33100000,1,2,1
33101000,2,3,1
33102000,2,4,1
33103000,2,4,1
33104000,1,3,0
33105000,3,4,1
33106000,3,4,1
33107000,3,4,1
33108000,1,3,1
33109000,1,2,1
33110000,1,2,1
33111000,2,3,1
33112000,2,3,1
33113000,1,3,1
33114000,3,4,1
33115000,1,2,1
33116000,1,2,1
33117000,2,4,1
33118000,2,3,1
33119000,2,3,1
33120000,1,4,0
33121000,1,4,0
33122000,2,4,0
33123000,1,3,1
33124000,2,3,1
33125000,1,2,1
33126000,2,4,1
33127000,1,4,1
33128000,2,3,0
33129000,3,4,1
33130000,2,4,1
33131000,2,3,1
33132000,1,4,1
33133000,1,2,1
33134000,2,3,1
33135000,1,4,1
33136000,2,3,1
33137000,1,4,1
33138000,1,4,1
33139000,1,4,1
33140000,2,3,1
33141000,2,4,1
33142000,2,4,1
33143000,2,4,1
33144000,2,4,1
33145000,1,2,1
33146000,1,2,1
33147000,2,3,1
33148000,1,4,1
33149000,2,3,1
33150000,1,2,1
33151000,1,3,1
33152000,2,4,1
33153000,1,3,1
33154000,2,4,1
33155000,1,4,0
33156000,3,4,1
33157000,2,4,1
33158000,1,3,1
33159000,1,3,1
33160000,1,3,1
33161000,1,2,1
33162000,2,4,1
33163000,3,4,1
33164000,3,4,1
33165000,1,2,1
33166000,1,4,0
33167000,1,3,0
33168000,1,4,1
33169000,3,4,1
33170000,3,4,1
33171000,1,3,1
33172000,1,3,1
33173000,3,4,1
33174000,1,4,1
33175000,2,4,1
33176000,1,4,1
33177000,2,3,1
33178000,1,3,1
33179000,1,3,1
33180000,1,4,0
33181000,3,4,1
33182000,3,4,1
33183000,2,4,1
33184000,2,3,1
33185000,1,4,1
33186000,3,4,1
33187000,2,4,1
33188000,1,2,1
33189000,2,4,1
33190000,2,4,1
33191000,2,4,1
33192000,1,2,1
33193000,2,3,1
33194000,1,4,0
33195000,3,4,1
33196000,1,3,1
33197000,2,3,1
33198000,1,4,1
33199000,1,4,0
33200000,1,4,0
33201000,3,4,1
33202000,3,4,1
33203000,1,3,1
33204000,1,4,1
33205000,1,2,1
33206000,2,4,1
33207000,1,4,0
33208000,1,4,1
33209000,2,3,1
33210000,1,2,1
33211000,1,4,1
33212000,2,3,1
33213000,1,2,1
33214000,2,3,1
33215000,1,4,0
33216000,1,3,1
33217000,1,2,0
33218000,1,4,1
33219000,2,3,1
33220000,1,2,0
33221000,1,3,1
33222000,1,2,1
33223000,1,2,1
33224000,2,4,0
33225000,2,3,1
33226000,1,4,1
33227000,2,4,1
33228000,2,4,1
33229000,1,3,1
33230000,1,3,1
33231000,3,4,1
33232000,1,3,1
33233000,1,3,0
33234000,3,4,1
33235000,1,3,1
33236000,2,4,0
33237000,2,3,1
33238000,1,4,1
33239000,3,4,1
33240000,1,4,1
33241000,3,4,1
33242000,1,4,0
33243000,1,4,1
33244000,2,3,1
33245000,1,4,1
33246000,1,4,1
33247000,2,4,1
33248000,2,3,1
33249000,3,4,0
33250000,1,2,0
33251000,3,4,1
33252000,2,4,1
33253000,1,2,1
33254000,1,3,0
33255000,1,3,1
33256000,1,2,1
33257000,2,3,1
33258000,1,4,1
33259000,1,3,0
33260000,1,4,1
33261000,1,3,1
33262000,2,3,1
33263000,1,3,1
33264000,1,2,1
33265000,1,4,1
33266000,1,2,1
33267000,1,3,1
33268000,1,4,1
33269000,2,3,1
33270000,3,4,1
33271000,2,3,1
33272000,1,4,1
33273000,1,3,1
33274000,3,4,1
33275000,3,4,1
33276000,1,3,1
33277000,2,3,1
33278000,1,3,1
33279000,3,4,1
33280000,2,4,1
33281000,3,4,1
33282000,2,3,1
33283000,2,3,1
33284000,1,3,1
33285000,2,4,0
33286000,1,2,1
33287000,1,3,1
33288000,2,4,1
33289000,2,3,1
33290000,1,2,1
33291000,2,4,1
33292000,2,3,1
33293000,2,4,1
33294000,1,4,0
33295000,2,3,1
33296000,1,2,1
33297000,3,4,1
33298000,3,4,1
33299000,1,2,1
33300000,1,2,1
33301000,1,3,1
33302000,1,4,1
33303000,2,3,1
33304000,3,4,1
33305000,2,3,1
33306000,1,3,1
33307000,1,2,1
33308000,2,4,1
33309000,2,4,0
33310000,1,2,1
33311000,1,3,1
33312000,1,2,1
33313000,2,3,1
33314000,1,2,1
33315000,1,3,1
33316000,1,2,1
33317000,3,4,1
33318000,1,4,1
33319000,2,3,1
33320000,1,2,1
33321000,3,4,0
33322000,3,4,1
33323000,2,4,1
33324000,1,4,1
33325000,2,3,1
33326000,1,4,0
33327000,2,3,0
33328000,1,3,1
33329000,2,4,1
33330000,2,4,1
33331000,1,2,1
33332000,2,3,1
33333000,1,4,1
33334000,2,3,1
33335000,1,4,1
33336000,2,3,1
33337000,2,3,1
33338000,2,3,1
33339000,1,4,0
33340000,3,4,1
33341000,3,4,1
33342000,3,4,1
33343000,1,4,1
33344000,1,3,1
33345000,1,3,1
33346000,1,3,1
33347000,1,2,1
33348000,3,4,1
33349000,2,3,1
33350000,1,4,0
33351000,3,4,1
33352000,3,4,1
33353000,1,3,1
33354000,1,2,1
33355000,2,3,1
33356000,1,4,0
33357000,1,3,1
33358000,1,3,1
33359000,1,3,1
33360000,3,4,1
33361000,1,2,1
33362000,2,4,1
33363000,1,2,1
33364000,1,3,1
33365000,3,4,1
33366000,2,4,1
33367000,1,3,1
33368000,2,4,1
33369000,1,3,1
33370000,3,4,1
33371000,1,2,1
33372000,2,4,1
33373000,2,3,1
33374000,2,3,1
33375000,1,2,1
33376000,1,3,1
33377000,1,2,1
33378000,1,3,1
33379000,1,4,1
33380000,2,3,1
33381000,3,4,1
33382000,1,4,1
33383000,2,4,1
33384000,2,4,1
33385000,1,2,1
33386000,1,3,1
33387000,3,4,1
33388000,1,2,0
33389000,2,3,1
33390000,1,4,1
33391000,1,2,1
33392000,2,3,1
33393000,1,2,1
33394000,3,4,1
33395000,1,3,1
33396000,2,3,1
33397000,1,3,1
33398000,1,4,1
33399000,1,4,1
33400000,2,3,1
33401000,2,3,1
33402000,1,4,1
33403000,2,3,1
33404000,1,4,1
33405000,2,4,1
33406000,1,4,1
33407000,2,4,1
33408000,3,4,1
33409000,3,4,1
33410000,3,4,1
33411000,1,3,1
33412000,2,3,1
33413000,1,4,1
33414000,2,4,1
33415000,2,4,1
33416000,1,4,1
33417000,2,3,0
33418000,2,3,1
33419000,1,3,1
33420000,2,4,1
33421000,1,4,1
33422000,1,4,0
33423000,2,3,1
33424000,3,4,1
33425000,2,4,1
33426000,3,4,1
33427000,1,4,1
33428000,1,2,1
33429000,1,2,0
33430000,2,4,1
33431000,1,2,1
33432000,3,4,1
33433000,2,3,1
33434000,1,2,1
33435000,1,4,0
33436000,1,4,1
33437000,2,4,1
33438000,2,4,1
33439000,2,3,1
33440000,1,2,1
33441000,1,4,1
33442000,1,4,0
33443000,3,4,1
33444000,1,2,1
33445000,2,4,1
33446000,2,4,1
33447000,1,3,1
33448000,3,4,1
33449000,3,4,1
33450000,2,3,1
33451000,1,2,1
33452000,1,3,0
33453000,2,3,1
33454000,3,4,1
33455000,1,3,0
33456000,1,2,1
33457000,1,3,1
33458000,1,2,1
33459000,1,2,1
33460000,3,4,1
33461000,2,3,1
33462000,2,4,0
33463000,2,3,1
33464000,3,4,1
33465000,1,4,0
33466000,1,2,1
33467000,1,4,1
33468000,3,4,1
33469000,1,2,0
33470000,3,4,1
33471000,3,4,1
33472000,1,2,1
33473000,1,4,1
33474000,1,2,1
33475000,1,4,1
33476000,1,3,1
33477000,1,4,1
33478000,3,4,1
33479000,2,4,1
33480000,2,4,1
33481000,3,4,1
33482000,2,3,1
33483000,2,3,1
33484000,1,2,1
33485000,1,4,1
33486000,3,4,1
33487000,1,4,1
33488000,1,4,1
33489000,1,3,1
33490000,1,4,1
33491000,1,2,1
33492000,2,4,1
33493000,1,2,1
33494000,2,4,1
33495000,2,4,1
33496000,1,2,1
33497000,1,4,1
33498000,1,3,1
33499000,1,3,1
33500000,1,3,1
33501000,3,4,1
33502000,2,3,1
33503000,1,2,1
33504000,1,4,1
33505000,2,3,1
33506000,1,2,1
33507000,1,2,1
33508000,3,4,0
33509000,2,4,0
33510000,1,4,0
33511000,1,4,1
33512000,1,4,1
33513000,2,4,1
33514000,3,4,1
33515000,2,4,1
33516000,1,3,1
33517000,3,4,1
33518000,1,3,1
33519000,1,4,1
33520000,3,4,1
33521000,1,2,1
33522000,3,4,1
33523000,2,3,1
33524000,2,4,0
33525000,3,4,1
33526000,1,3,1
33527000,1,4,1
33528000,3,4,1
33529000,1,4,1
33530000,2,3,1
33531000,3,4,1
33532000,1,2,1
33533000,1,4,0
33534000,2,4,1
33535000,1,4,1
33536000,1,4,1
33537000,2,3,1
33538000,1,2,1
33539000,1,4,1
33540000,2,4,1
33541000,3,4,1
33542000,1,3,1
33543000,2,4,1
33544000,2,4,1
33545000,2,3,1
33546000,2,4,1
33547000,1,2,1
33548000,3,4,1
33549000,1,4,1
33550000,3,4,1
33551000,1,2,1
33552000,2,4,0
33553000,1,3,1
33554000,2,3,1
33555000,3,4,1
33556000,2,3,1
33557000,1,4,1
33558000,2,4,1
33559000,2,4,1
33560000,1,4,1
33561000,3,4,1
33562000,1,2,1
33563000,2,4,1
33564000,1,3,1
33565000,1,2,1
33566000,1,3,1
33567000,3,4,0
33568000,2,4,1
33569000,1,3,1
33570000,1,3,1
33571000,2,4,1
33572000,3,4,1
33573000,2,3,1
33574000,2,4,1
33575000,1,3,0
33576000,2,4,1
33577000,3,4,1
33578000,1,2,1
33579000,2,4,0
33580000,2,3,1
33581000,1,2,1
33582000,1,2,1
33583000,2,3,0
33584000,2,3,1
33585000,3,4,1
33586000,1,2,1
33587000,2,4,1
33588000,3,4,1
33589000,1,2,1
33590000,1,3,1
33591000,2,4,1
33592000,2,3,1
33593000,2,3,1
33594000,1,2,1
33595000,3,4,1
33596000,1,4,1
33597000,1,2,1
33598000,1,3,0
33599000,2,3,1
33600000,1,2,1
33601000,1,4,1
33602000,1,2,1
33603000,1,3,1
33604000,2,3,1
33605000,2,3,0
33606000,3,4,1
33607000,2,4,1
33608000,3,4,1
33609000,2,4,1
33610000,3,4,1
33611000,3,4,1
33612000,1,4,1
33613000,2,4,1
33614000,1,3,1
33615000,3,4,1
33616000,3,4,1
33617000,3,4,1
33618000,2,4,1
33619000,3,4,1
33620000,1,3,0
33621000,1,3,1
33622000,2,3,1
33623000,1,3,0
33624000,1,3,0
33625000,3,4,1
33626000,2,3,1
33627000,1,3,1
33628000,2,4,1
33629000,1,3,1
33630000,3,4,1
33631000,1,2,1
33632000,2,3,1
33633000,3,4,1
33634000,1,3,1
33635000,1,3,1
33636000,2,3,0
33637000,1,2,1
33638000,2,3,1
33639000,2,3,1
33640000,1,3,1
33641000,2,4,1
33642000,2,4,1
33643000,1,2,1
33644000,1,4,0
33645000,1,3,1
33646000,1,2,1
33647000,1,2,1
33648000,2,4,1
33649000,1,2,1
33650000,1,2,1
33651000,1,2,1
33652000,2,3,1
33653000,3,4,1
33654000,1,4,1
33655000,1,2,1
33656000,2,3,0
33657000,1,3,1
33658000,1,3,0
33659000,2,3,1
33660000,1,4,0
33661000,1,3,0
33662000,2,3,1
33663000,1,3,1
33664000,2,3,1
33665000,2,3,1
33666000,2,4,1
33667000,1,4,1
33668000,2,4,1
33669000,1,4,0
33670000,1,3,1
33671000,1,2,0
33672000,2,4,1
33673000,3,4,1
33674000,3,4,1
33675000,1,4,1
33676000,2,3,1
33677000,1,2,1
33678000,2,3,1
33679000,1,4,1
33680000,3,4,1
33681000,1,3,1
33682000,1,2,1
33683000,3,4,1
33684000,1,4,1
33685000,1,2,1
33686000,2,3,1
33687000,3,4,1
33688000,3,4,1
33689000,1,2,1
33690000,1,4,1
33691000,2,3,1
33692000,2,4,1
33693000,3,4,1
33694000,1,2,0
33695000,2,4,1
33696000,3,4,1
33697000,1,4,1
33698000,2,4,1
33699000,2,4,1
33700000,2,4,1
33701000,1,4,1
33702000,2,3,1
33703000,2,4,0
33704000,3,4,1
33705000,2,3,1
33706000,2,4,0
33707000,3,4,1
33708000,1,3,0
33709000,1,4,0
33710000,1,4,0
33711000,1,2,1
33712000,3,4,1
33713000,3,4,1
33714000,1,3,1
33715000,3,4,1
33716000,3,4,0
33717000,1,3,1
33718000,1,4,1
33719000,1,3,1
33720000,1,2,1
33721000,2,3,0
33722000,2,4,1
33723000,2,4,1
33724000,1,3,1
33725000,1,4,1
33726000,2,4,1
33727000,1,3,1
33728000,2,4,1
33729000,1,4,1
33730000,1,2,1
33731000,2,3,1
33732000,1,3,1
33733000,1,3,1
33734000,1,3,1
33735000,3,4,1
33736000,1,3,1
33737000,1,3,1
33738000,1,2,1
33739000,1,4,1
33740000,1,4,1
33741000,3,4,1
33742000,3,4,1
33743000,1,4,1
33744000,1,4,1
33745000,1,2,1
33746000,1,4,1
33747000,1,4,1
33748000,2,3,1
33749000,1,3,1
33750000,2,3,1
33751000,1,2,1
33752000,1,2,1
33753000,2,3,0
33754000,3,4,1
33755000,1,3,1
33756000,1,4,1
33757000,2,3,1
33758000,2,3,1
33759000,2,4,1
33760000,1,2,1
33761000,1,2,1
33762000,1,2,1
33763000,2,4,1
33764000,1,3,0
33765000,2,4,1
33766000,1,3,1
33767000,1,2,1
33768000,1,2,1
33769000,2,3,1
33770000,2,3,1
33771000,1,2,1
33772000,3,4,1
